laptop_id,company,product,typename,inches,ram(GB),opsys,weight(kg),price_euros,touchscreen,resolution,cpu_speed(GHz),cpu_brand,gpu_brand,memory_1_sto(GB),memory_1_type,memory_2_sto(GB),memory_2_type
674,Dell,Latitude 3580,Notebook,15.6,8.0,Windows 10,2.06,955.0,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
675,HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,15.6,8.0,Windows 10,2.1,745.0,0,1920x1080,2.7,Intel,AMD,1000.0,HDD,0.0,NaN
676,Toshiba,Tecra Z50-D-10E,Notebook,15.6,8.0,Windows 10,2.0,1258.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
677,Acer,Aspire 3,Notebook,15.6,4.0,Linux,2.1,412.0,0,1366x768,2.0,Intel,Intel,128.0,SSD,0.0,NaN
678,Microsoft,Surface Laptop,Ultrabook,13.5,8.0,Windows 10 S,1.252,1867.85,1,2256x1504,2.8,Intel,Intel,256.0,SSD,0.0,NaN
679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,8.0,Windows 10,1.9,817.95,0,1920x1080,2.5,Intel,AMD,128.0,SSD,1000.0,HDD
680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,8.0,Windows 10,1.3,1034.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
681,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4.0,Windows 10,2.2,349.0,0,1366x768,2.2,AMD,AMD,128.0,SSD,0.0,NaN
682,HP,Pavilion X360,2 in 1 Convertible,14.0,4.0,Windows 10,1.63,699.0,1,1920x1080,2.4,Intel,Nvidia,128.0,SSD,0.0,NaN
683,MSI,GP62 7RDX,Gaming,15.6,16.0,Windows 10,2.4,1294.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
684,Asus,Zenbook 3,Ultrabook,14.0,8.0,Windows 10,1.1,1135.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
685,HP,Chromebook X360,2 in 1 Convertible,11.6,8.0,Chrome OS,1.4,495.0,1,1366x768,1.1,Intel,Intel,64.0,FlashStorage,0.0,NaN
686,LG,Gram 15Z975,Ultrabook,15.6,8.0,Windows 10,1.09,2299.0,0,1920x1080,1.8,Intel,Intel,512.0,SSD,0.0,NaN
687,Acer,Aspire VX5-591G,Gaming,15.6,16.0,Windows 10,2.5,1299.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
688,MSI,GV62M 7RD,Gaming,15.6,8.0,Windows 10,2.2,997.9,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
689,Asus,L502NA-GO052T (N3350/4GB/128GB/W10),Notebook,15.6,4.0,Windows 10,1.86,419.0,0,1366x768,1.1,Intel,Intel,128.0,SSD,0.0,NaN
690,Dell,Alienware 15,Gaming,15.6,16.0,Windows 10,3.21,2051.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
691,HP,17-bs000nv I3,Notebook,17.3,4.0,Windows 10,2.5,699.0,0,1920x1080,2.0,Intel,AMD,256.0,SSD,0.0,NaN
692,Lenovo,Yoga 730,2 in 1 Convertible,13.3,8.0,Windows 10,1.19,1499.0,1,1920x1080,1.8,Intel,Intel,512.0,SSD,0.0,NaN
693,Dell,Alienware 15,Gaming,15.6,16.0,Windows 10,3.49,2813.75,0,1920x1080,2.9,Intel,Nvidia,256.0,SSD,1000.0,HDD
694,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,612.61,0,1366x768,2.5,Intel,AMD,500.0,HDD,0.0,NaN
695,Dell,Inspiron 3567,Notebook,15.6,4.0,Windows 10,2.2,545.67,0,1366x768,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
696,HP,17-Y002nv (A10-9600P/6GB/2TB/Radeon,Notebook,17.3,6.0,Windows 10,2.65,569.0,0,1920x1080,2.4,AMD,AMD,2000.0,HDD,0.0,NaN
697,Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.1,318.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
698,Acer,Chromebook 14,Notebook,14.0,4.0,Chrome OS,1.45,375.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
699,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,4.0,Windows 10,1.7,699.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
700,HP,ZBook 17,Workstation,17.3,8.0,Windows 10,3.14,1907.99,0,1920x1080,2.8,Intel,Nvidia,500.0,HDD,0.0,NaN
701,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8.0,Windows 10,1.42,2590.0,1,2560x1440,2.7,Intel,Intel,256.0,SSD,0.0,NaN
702,Toshiba,Satellite Pro,Notebook,13.3,8.0,Windows 10,1.5,973.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
703,Acer,TravelMate B117-M,Netbook,11.6,4.0,Windows 10,1.4,269.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
704,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14.0,16.0,Windows 10,1.38,1749.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
705,Asus,Chromebook Flip,2 in 1 Convertible,12.5,4.0,Chrome OS,1.2,669.0,1,1920x1080,0.9,Intel,Intel,64.0,FlashStorage,0.0,NaN
706,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,16.0,Windows 10,1.36,1877.0,1,1920x1080,2.5,Intel,Intel,512.0,SSD,0.0,NaN
707,HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,15.6,4.0,Windows 10,2.1,689.0,0,1920x1080,2.7,Intel,AMD,500.0,HDD,0.0,NaN
708,Dell,Inspiron 5577,Gaming,15.6,8.0,Windows 10,2.56,819.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
709,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4.0,Windows 10,2.2,399.0,0,1920x1080,2.9,AMD,AMD,256.0,SSD,0.0,NaN
710,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,8.0,Windows 10,2.2,429.0,0,1366x768,3.6,AMD,AMD,1000.0,HDD,0.0,NaN
711,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.1,621.45,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,1000.0,HDD
712,Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,15.6,4.0,Windows 10,1.9,450.0,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
713,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,2.18,795.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
714,Acer,Spin 5,2 in 1 Convertible,13.3,8.0,Windows 10,1.6,999.0,1,1920x1080,1.6,Intel,Intel,256.0,SSD,0.0,NaN
715,Lenovo,ThinkPad P51s,Workstation,15.6,16.0,Windows 7,2.18,1855.0,0,1920x1080,2.5,Intel,Nvidia,512.0,SSD,0.0,NaN
716,Lenovo,Thinkpad T460p,Notebook,14.0,8.0,Windows 10,1.8,1191.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
717,HP,17-ak002nv (A10-9620P/6GB/2TB/Radeon,Notebook,17.3,6.0,Windows 10,2.71,655.01,0,1920x1080,2.5,AMD,AMD,2000.0,HDD,0.0,NaN
718,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.5,1249.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
719,Dell,Latitude 5480,Notebook,14.0,8.0,Linux,1.64,1089.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
720,Dell,Vostro 5568,Notebook,15.6,8.0,Linux,1.98,726.0,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
721,Asus,VivoBook E403NA,Notebook,14.0,4.0,Windows 10,1.5,298.0,0,1920x1080,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
722,Dell,Latitude 5580,Notebook,15.6,16.0,Windows 10,1.93,1426.66,0,1920x1080,2.6,Intel,Intel,512.0,SSD,0.0,NaN
723,Lenovo,Thinkpad E470,Notebook,14.0,8.0,Windows 10,1.87,857.07,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
724,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,1179.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
725,Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.19,298.0,0,1366x768,2.0,AMD,AMD,500.0,HDD,0.0,NaN
726,Mediacom,Smartbook 142,Notebook,14.0,4.0,Windows 10,1.4,265.0,0,1920x1200,1.92,Intel,Intel,32.0,HDD,0.0,NaN
727,HP,ProBook 470,Notebook,17.3,8.0,Windows 10,2.63,1200.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
728,Lenovo,ThinkPad X1,Ultrabook,14.0,8.0,Windows 10,1.17,1686.64,0,2560x1440,2.5,Intel,Intel,512.0,SSD,0.0,NaN
729,HP,Pavilion X360,2 in 1 Convertible,13.3,8.0,Windows 10,1.58,836.6,1,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
730,Lenovo,ThinkPad T470s,Ultrabook,14.0,8.0,Windows 10,1.32,1499.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
731,Dell,Alienware 17,Gaming,17.3,32.0,Windows 10,4.36,3659.4,0,3840x2160,2.8,Intel,Nvidia,1000.0,SSD,1000.0,HDD
732,MSI,GL72M 7REX,Gaming,17.3,8.0,Windows 10,2.7,1348.48,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
733,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Notebook,15.6,4.0,Windows 10,1.9,489.9,0,1366x768,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
734,Dell,Inspiron 5570,Notebook,15.6,8.0,Windows 10,2.2,719.0,0,1920x1080,1.6,Intel,AMD,128.0,SSD,1000.0,HDD
735,Dell,Inspiron 5378,2 in 1 Convertible,13.3,4.0,Windows 10,1.71,649.0,1,1920x1080,2.4,Intel,Intel,1000.0,HDD,0.0,NaN
736,Dell,Inspiron 5567,Notebook,15.6,8.0,Linux,2.32,589.52,0,1366x768,2.5,Intel,AMD,1000.0,HDD,0.0,NaN
737,HP,15-BW037na (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4.0,Windows 10,2.1,489.0,0,1920x1080,3.0,AMD,AMD,1000.0,HDD,0.0,NaN
738,Acer,Predator 17,Gaming,17.3,16.0,Windows 10,4.2,1935.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
739,Dell,Inspiron 3567,Notebook,15.6,12.0,Windows 10,2.25,649.0,0,1366x768,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
740,HP,15-BW091ND (A9-9420/6GB/1TB,Notebook,15.6,6.0,Windows 10,2.1,650.0,0,1920x1080,3.0,AMD,AMD,128.0,SSD,1000.0,HDD
741,Acer,Extensa EX2540-58KR,Notebook,15.6,4.0,Windows 10,2.4,559.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
742,Lenovo,ThinkPad 13,Notebook,13.3,8.0,Windows 10,1.44,960.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
743,Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,4.0,Windows 10,1.85,779.0,0,1920x1080,2.7,Intel,Intel,1000.0,HDD,0.0,NaN
744,HP,ZBook 15,Workstation,15.6,16.0,Windows 10,2.6,2419.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
745,Dell,Inspiron 5379,2 in 1 Convertible,13.3,8.0,Windows 10,1.55,659.0,1,1920x1080,1.6,Intel,Intel,1000.0,HDD,0.0,NaN
746,MSI,GS63VR 7RF,Gaming,15.6,16.0,Windows 10,1.8,2094.48,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
747,Acer,Aspire ES1-572,Notebook,15.6,4.0,Windows 10,2.4,410.8,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
748,Dell,Inspiron 7560,Notebook,15.6,8.0,Windows 10,2.0,1207.0,0,1920x1080,2.7,Intel,Nvidia,128.0,SSD,1000.0,HDD
749,Dell,Vostro 3568,Notebook,15.6,8.0,Windows 10,2.0,665.0,0,1366x768,2.0,Intel,Intel,256.0,SSD,0.0,NaN
750,Toshiba,Tecra X40-D-10G,Notebook,14.0,8.0,Windows 10,1.25,1535.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
751,Lenovo,Flex 5,2 in 1 Convertible,14.0,8.0,Windows 10,1.7,999.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
752,Lenovo,Thinkpad P51s,Workstation,15.6,16.0,Windows 10,2.5,3299.0,0,3840x2160,2.8,Intel,Nvidia,1000.0,SSD,0.0,NaN
753,Acer,Chromebook 14,Notebook,14.0,2.0,Chrome OS,1.68,330.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
754,Samsung,Notebook 9,Ultrabook,13.3,16.0,Windows 10,0.81,1649.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
755,HP,250 G6,Notebook,15.6,8.0,Windows 10,1.86,539.0,0,1920x1080,2.0,Intel,Intel,256.0,SSD,0.0,NaN
757,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.6,1126.71,0,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
758,HP,Zbook 17,Workstation,17.3,16.0,Windows 7,3.0,4389.0,0,1920x1080,2.9,Intel,Nvidia,256.0,SSD,0.0,NaN
759,Lenovo,N23 (N3060/4GB/128GB/W10),Netbook,11.6,4.0,Windows 10,1.4,475.0,1,1366x768,1.6,Intel,Intel,128.0,SSD,0.0,NaN
760,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,1900.0,0,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
761,Asus,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,Notebook,15.6,4.0,Windows 10,2.45,579.0,0,1366x768,2.3,Intel,Nvidia,1000.0,HDD,0.0,NaN
762,Lenovo,Thinkpad T460,Ultrabook,14.0,4.0,Windows 10,1.7,1096.0,0,1920x1080,2.3,Intel,Intel,180.0,SSD,0.0,NaN
763,Asus,Pro P2540UA-XO0192R,Notebook,15.6,4.0,Windows 10,2.37,849.9,0,1366x768,2.7,Intel,Intel,256.0,SSD,0.0,NaN
764,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,8.0,Windows 10,1.3,1199.0,1,3200x1800,1.8,Intel,Intel,256.0,SSD,0.0,NaN
765,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,8.0,Windows 10,2.2,1099.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
766,HP,ZBook 15,Workstation,15.6,8.0,Windows 7,2.59,1561.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,0.0,NaN
767,Dell,Alienware 17,Gaming,15.6,16.0,Windows 10,4.42,2868.99,0,3840x2160,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
768,Acer,Aspire 3,Notebook,15.6,4.0,Windows 10,2.1,599.0,0,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
769,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.5,1048.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
770,Dell,Latitude 7280,Ultrabook,12.5,16.0,Windows 10,1.18,1859.0,0,1920x1080,2.8,Intel,Intel,256.0,SSD,0.0,NaN
771,Google,Pixelbook (Core,Ultrabook,12.3,8.0,Chrome OS,1.1,1559.0,1,2400x1600,1.2,Intel,Intel,256.0,SSD,0.0,NaN
772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,8.0,Windows 10,1.2,1129.0,0,3200x1800,2.5,Intel,Intel,256.0,SSD,0.0,NaN
773,Dell,Latitude 3380,Notebook,13.3,4.0,Windows 10,1.65,849.0,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
774,Acer,TravelMate P238-M,Notebook,13.3,4.0,Windows 10,1.6,655.0,0,1366x768,2.3,Intel,Intel,128.0,SSD,0.0,NaN
775,Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,Notebook,17.3,4.0,Windows 10,2.8,470.34,0,1366x768,1.1,Intel,Nvidia,1000.0,HDD,0.0,NaN
776,Dell,Inspiron 7559,Gaming,15.6,16.0,Windows 10,2.72,1099.0,1,3840x2160,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
777,Samsung,Notebook 9,Ultrabook,13.3,8.0,Windows 10,1.31,1599.0,1,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
778,Acer,Aspire A315-31,Notebook,15.6,4.0,Linux,2.1,298.0,0,1366x768,1.1,Intel,Intel,1000.0,HDD,0.0,NaN
779,Dell,Inspiron 5567,Notebook,15.6,16.0,Windows 10,2.3,1181.27,0,1920x1080,2.7,Intel,AMD,256.0,SSD,0.0,NaN
780,Samsung,Notebook 9,2 in 1 Convertible,15.0,16.0,Windows 10,1.71,1799.0,1,1920x1080,2.7,Intel,AMD,256.0,SSD,0.0,NaN
781,Toshiba,Tecra A40-C-1E5,Notebook,14.0,4.0,Windows 10,1.75,1020.0,0,1366x768,2.3,Intel,Intel,128.0,SSD,0.0,NaN
782,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.62,1099.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
783,HP,EliteBook 820,Ultrabook,12.5,4.0,Windows 10,1.26,1244.0,0,1366x768,2.3,Intel,Intel,256.0,SSD,0.0,NaN
784,Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,2 in 1 Convertible,15.6,12.0,Windows 10,2.3,839.0,1,1920x1080,2.7,Intel,Nvidia,2000.0,HDD,0.0,NaN
785,Lenovo,Thinkpad P50,Notebook,15.6,16.0,Windows 7,2.5,2370.0,0,3840x2160,2.7,Intel,Nvidia,512.0,SSD,0.0,NaN
786,Acer,Swift 3,Notebook,14.0,4.0,Windows 10,1.8,636.0,0,1920x1080,2.4,Intel,Intel,128.0,SSD,0.0,NaN
787,Razer,Blade Pro,Gaming,14.0,16.0,Windows 10,1.95,2899.0,0,1920x1080,2.8,Intel,Nvidia,512.0,SSD,0.0,NaN
788,Asus,Vivobook Max,Notebook,15.6,8.0,Windows 10,2.0,581.9,0,1920x1080,1.1,Intel,Intel,128.0,SSD,0.0,NaN
789,Dell,Alienware 17,Gaming,17.3,32.0,Windows 10,4.42,3588.8,0,1920x1080,2.8,Intel,Nvidia,1000.0,SSD,1000.0,HDD
790,Asus,Rog G752VS-BA171T,Gaming,17.3,16.0,Windows 10,4.3,2350.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
791,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,16.0,Windows 10,1.47,1764.0,0,1920x1080,2.6,Intel,Nvidia,512.0,SSD,0.0,NaN
792,Lenovo,IdeaPad 110-15IBR,Notebook,15.6,8.0,Windows 10,2.2,329.0,0,1366x768,1.6,Intel,Intel,1000.0,HDD,0.0,NaN
793,Lenovo,ThinkPad T470s,Ultrabook,14.0,16.0,Windows 10,1.7,2299.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
794,MSI,GS43VR 7RE,Gaming,14.0,16.0,Windows 10,1.6,1891.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
795,MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,8.0,Windows 10,2.2,1089.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,4.0,Windows 10,2.4,999.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
797,Acer,Predator G9-793,Gaming,17.3,16.0,Windows 10,4.2,2299.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
798,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.62,985.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,8.0,Windows 10,2.24,1339.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
800,Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,4.0,Windows 10,1.22,202.9,0,1920x1080,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,1970.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,8.0,Windows 10,2.08,959.0,1,1920x1080,2.5,Intel,AMD,256.0,SSD,0.0,NaN
803,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,1165.0,0,2304x1440,1.2,Intel,Intel,512.0,FlashStorage,0.0,NaN
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8.0,Windows 10,1.42,2330.0,1,2560x1440,2.5,Intel,Intel,256.0,SSD,0.0,NaN
805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,4.0,Windows 10,1.63,299.0,0,1366x768,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
806,Dell,Latitude 3580,Notebook,15.6,8.0,Windows 10,1.95,810.0,0,1366x768,2.5,Intel,Intel,128.0,SSD,0.0,NaN
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,8.0,Windows 10,1.38,1349.0,1,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
808,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,2.0,739.0,0,1920x1080,2.0,Intel,AMD,256.0,SSD,0.0,NaN
809,HP,ZBook 17,Workstation,15.6,8.0,Windows 10,3.14,2064.9,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
810,Asus,Pro P2540UA-XS51,Notebook,15.6,8.0,Windows 10,2.37,1099.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
811,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,1499.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
812,Dell,XPS 15,Notebook,15.6,8.0,Windows 10,2.06,1749.0,1,3840x2160,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
813,Dell,Latitude 3180,Netbook,11.6,4.0,Windows 10,1.63,744.0,0,1366x768,1.1,Intel,Intel,128.0,SSD,0.0,NaN
814,HP,EliteBook 820,Netbook,12.5,8.0,Windows 10,1.26,1389.0,0,1366x768,2.6,Intel,Intel,256.0,SSD,0.0,NaN
815,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.1,780.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,8.0,Windows 10,2.04,629.0,0,1366x768,2.5,AMD,AMD,2000.0,HDD,0.0,NaN
817,Dell,Inspiron 7567,Gaming,15.6,16.0,Windows 10,2.62,1679.0,0,3840x2160,2.8,Intel,Nvidia,512.0,SSD,0.0,NaN
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,4.0,Windows 10,2.4,609.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
819,HP,Omen 17-an012dx,Gaming,17.3,12.0,Windows 10,3.74,1749.0,0,1920x1080,2.8,Intel,AMD,1000.0,HDD,0.0,NaN
820,MSI,GE72MVR 7RG,Gaming,17.3,16.0,Windows 10,2.9,2415.0,0,1920x1080,2.8,Intel,Nvidia,512.0,SSD,1000.0,HDD
821,Samsung,Notebook 9,Ultrabook,13.3,8.0,Windows 10,0.81,1499.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
822,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,1.98,961.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
823,Dell,Vostro 3568,Notebook,15.6,8.0,Windows 10,2.18,789.81,0,1920x1080,2.5,Intel,AMD,256.0,SSD,0.0,NaN
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,8.0,Windows 10,1.32,1859.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
825,Razer,Blade Stealth,Ultrabook,12.5,16.0,Windows 10,1.29,1799.0,1,3840x2160,2.5,Intel,Intel,512.0,SSD,0.0,NaN
826,HP,Chromebook 11,Netbook,11.6,4.0,Chrome OS,1.23,385.0,0,1366x768,1.6,Intel,Intel,16.0,FlashStorage,0.0,NaN
827,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.36,2505.02,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
828,Dell,Latitude 3480,Notebook,14.0,4.0,Windows 10,1.76,755.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.1,489.9,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,4.0,Windows 10,1.25,1090.0,0,1366x768,2.5,Intel,Intel,128.0,SSD,0.0,NaN
831,Lenovo,Thinkpad X1,Ultrabook,14.0,8.0,Windows 10,1.13,2499.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
832,MSI,GL62M 7RD,Gaming,15.6,8.0,Windows 10,2.4,1199.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
833,Lenovo,ThinkPad X1,Ultrabook,14.0,8.0,Windows 10,1.13,1875.0,0,1920x1080,2.5,Intel,Intel,256.0,FlashStorage,0.0,NaN
834,Toshiba,Satellite Pro,Notebook,14.0,4.0,Windows 10,1.75,499.0,0,1366x768,2.1,Intel,Intel,128.0,SSD,0.0,NaN
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8.0,Windows 10,1.1,1358.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
836,Dell,Latitude 3480,Notebook,14.0,4.0,Windows 10,1.76,585.0,0,1366x768,2.0,Intel,Intel,500.0,HDD,0.0,NaN
837,Acer,Chromebook 11,Netbook,11.6,4.0,Chrome OS,1.35,355.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
838,Acer,Swift 3,Notebook,14.0,8.0,Windows 10,1.5,619.0,0,1920x1080,2.4,Intel,Intel,128.0,SSD,0.0,NaN
839,Razer,Blade Pro,Gaming,17.3,32.0,Windows 10,3.49,5499.0,1,3840x2160,2.9,Intel,Nvidia,512.0,SSD,0.0,NaN
840,Lenovo,Thinkpad X1,Ultrabook,14.0,16.0,Windows 10,1.1,2099.0,0,2560x1440,2.6,Intel,Intel,512.0,SSD,0.0,NaN
